id,parent,children,a_plus,conect,Tsim,Tdsim,pos,name,
,1030,[190],[],701,True,0.81,1.0,190,sports-watch383,
,1064,[190],[],701,True,0.81,1.0,190,sports-watch854,
,1299,[190],[],1030,True,0.81,1.0,190,sports-watch372,
,1396,[190],[],1064,True,0.81,1.0,190,sports-watch881,
,1953,[190],[],1030,True,0.81,1.0,190,sports-watch604,
,276,[30],"[529, 699, 1725, 1817, 1970, 2073, 1242]",161,True,0.81,1.0,30,sports-watch770,
,529,[276],[],141,True,0.81,1.0,276,sports-watch558,
,699,[276],[],529,True,0.81,1.0,276,sports-watch459,
,1725,[276],[],529,True,0.81,1.0,276,sports-watch283,
,1817,[276],[],1725,True,0.81,1.0,276,sports-watch733,
,1970,[276],[],529,True,0.81,1.0,276,sports-watch319,
,2073,[276],[],529,True,0.81,1.0,276,sports-watch627,
,1242,[276],[],529,True,0.81,1.0,276,sports-watch56,
,361,[30],"[1051, 1084, 2539]",276,True,0.81,1.0,30,sports-watch805,
,1051,[361],[],141,True,0.81,1.0,361,sports-watch635,
,1084,[361],[],1051,True,0.81,1.0,361,sports-watch696,
,2539,[361],[],1084,True,0.81,1.0,361,sports-watch776,
,382,[30],"[1406, 1688, 2282]",361,True,0.81,1.0,30,sports-watch836,
,1406,[382],[],141,True,0.81,1.0,382,sports-watch278,
,1688,[382],[],1406,True,0.81,1.0,382,sports-watch636,
,2282,[382],[],1688,True,0.81,1.0,382,sports-watch870,
,403,[30],"[481, 2246, 2383, 2482, 837]",361,True,0.81,1.0,30,sports-watch810,
,481,[403],[],382,True,0.81,1.0,403,sports-watch461,
,2246,[403],[],481,True,0.81,1.0,403,sports-watch792,
,2383,[403],[],2246,True,0.81,1.0,403,sports-watch663,
,2482,[403],[],481,True,0.81,1.0,403,sports-watch824,
,837,[403],[],2383,True,0.81,1.0,403,sports-watch393,
,420,[30],"[493, 691, 1841, 714, 2455, 2101]",382,True,0.81,1.0,30,sports-watch822,
,493,[420],[],382,True,0.81,1.0,420,sports-watch874,
,691,[420],[],493,True,0.81,1.0,420,sports-watch857,
,1841,[420],[],493,True,0.81,1.0,420,sports-watch860,
,714,[420],[],691,True,0.81,1.0,420,sports-watch612,
,2455,[420],[],714,True,0.81,1.0,420,sports-watch666,
,2101,[420],[],714,True,0.81,1.0,420,sports-watch729,
,212,[0],"[247, 272, 351, 422, 430, 514, 553, 659, 706, 759]",1,True,0.81,1.0,0,sports-watch17,
,247,[212],"[782, 789, 1006, 1558, 2593, 1432]",212,True,0.81,1.0,212,sports-watch765,
,782,[247],[],553,True,0.81,1.0,247,sports-watch411,
,789,[247],[],782,True,0.81,1.0,247,sports-watch560,
,1006,[247],[],782,True,0.81,1.0,247,sports-watch348,
,1558,[247],[],782,True,0.81,1.0,247,sports-watch309,
,2593,[247],[],1006,True,0.81,1.0,247,sports-watch471,
,1432,[247],[],782,True,0.7290000000000001,1.5,247,kaden-channel380,
,272,[212],"[1626, 1929, 1986, 2587, 963]",247,True,0.81,1.0,212,sports-watch837,
,1626,[272],[],706,True,0.81,1.0,272,sports-watch846,
,1929,[272],[],1626,True,0.81,1.0,272,sports-watch838,
,1986,[272],[],1626,True,0.81,1.0,272,sports-watch561,
,2587,[272],[],1986,True,0.81,1.0,272,sports-watch340,
,963,[272],[],1626,True,0.81,1.0,272,sports-watch6,
,351,[212],"[2202, 2355, 2003, 1268]",272,True,0.81,1.0,212,movie-enter766,
,2202,[351],[],706,True,0.81,1.0,351,sports-watch12,
,2355,[351],[],2202,True,0.81,1.0,351,sports-watch809,
,2003,[351],[],2202,True,0.7290000000000001,1.5,351,sports-watch835,
,1268,[351],[],2202,True,0.81,1.0,351,sports-watch345,
,422,[212],"[944, 2047]",272,True,0.81,1.0,212,sports-watch520,
,944,[422],[],706,True,0.81,1.0,422,sports-watch13,
,2047,[422],[],944,True,0.81,1.0,422,sports-watch438,
,430,[212],"[1258, 1502, 1597, 1617, 1943, 966, 2515]",247,True,0.81,1.0,212,sports-watch339,
,1258,[430],[],422,True,0.81,1.0,430,sports-watch840,
,1502,[430],[],1258,True,0.81,1.0,430,sports-watch161,
,1597,[430],[],1502,True,0.81,1.0,430,sports-watch407,
,1617,[430],[],1502,True,0.81,1.0,430,sports-watch30,
,1943,[430],[],1617,True,0.81,1.0,430,sports-watch43,
,966,[430],[],1943,True,0.81,1.0,430,sports-watch46,
,2515,[430],[],1943,True,0.7290000000000001,1.5,430,sports-watch11,
,514,[212],"[940, 1370]",430,True,0.81,1.0,212,sports-watch7,
,940,[514],[],351,True,0.81,1.0,514,movie-enter184,
,1370,[514],[],940,True,0.81,1.0,514,sports-watch524,
,553,[212],"[1068, 1351, 1754]",430,True,0.81,1.0,212,sports-watch592,
,1068,[553],[],351,True,0.81,1.0,553,kaden-channel456,
,1351,[553],[],1068,True,0.81,1.0,553,movie-enter177,
,1754,[553],[],1068,True,0.81,1.0,553,sports-watch54,
,659,[212],"[895, 1391, 1632, 1698, 1778]",272,True,0.81,1.0,212,sports-watch863,
,895,[659],[],430,True,0.81,1.0,659,sports-watch400,
,1391,[659],[],895,True,0.81,1.0,659,movie-enter526,
,1632,[659],[],1391,True,0.81,1.0,659,kaden-channel389,
,1698,[659],[],1632,True,0.81,1.0,659,kaden-channel329,
,1778,[659],[],895,True,0.81,1.0,659,sports-watch672,
,706,[212],"[2025, 1149]",514,True,0.81,1.0,212,sports-watch10,
,2025,[706],[],272,True,0.81,1.0,706,sports-watch826,
,1149,[706],[],2025,True,0.81,1.0,706,sports-watch211,
,759,[212],"[1529, 2165, 2218]",553,True,0.81,1.0,212,sports-watch891,
,1529,[759],[],351,True,0.81,1.0,759,kaden-channel701,
,2165,[759],[],1529,True,0.81,1.0,759,sports-watch343,
,2218,[759],[],2165,True,0.81,1.0,759,sports-watch32,
,488,[0],"[494, 600, 618, 635, 663, 874, 907, 913, 948, 975]",11,True,0.81,1.0,0,kaden-channel16,
,494,[488],[1755],488,True,0.81,1.0,488,kaden-channel819,
,1755,[494],[],948,True,0.81,1.0,494,kaden-channel12,
,600,[488],"[1178, 2001, 2490, 2538]",494,True,0.81,1.0,488,kaden-channel849,
,1178,[600],[],948,True,0.81,1.0,600,kaden-channel19,
,2001,[600],[],1178,True,0.81,1.0,600,kaden-channel842,
,2490,[600],[],1178,True,0.81,1.0,600,kaden-channel22,
,2538,[600],[],2490,True,0.81,1.0,600,kaden-channel815,
,618,[488],"[1008, 1093, 2556]",600,True,0.81,1.0,488,kaden-channel66,
,1008,[618],[],618,True,0.81,1.0,618,kaden-channel30,
,1093,[618],[],1008,True,0.81,1.0,618,kaden-channel7,
,2556,[618],[],1008,True,0.81,1.0,618,kaden-channel29,
,635,[488],"[1312, 2394, 1735]",618,True,0.81,1.0,488,kaden-channel124,
,1312,[635],[],948,True,0.81,1.0,635,kaden-channel613,
,2394,[635],[],1312,True,0.81,1.0,635,kaden-channel604,
,1735,[635],[],1312,True,0.81,1.0,635,kaden-channel28,
,663,[488],"[1465, 1753, 2512, 1330, 1850, 1387]",618,True,0.81,1.0,488,kaden-channel837,
,1465,[663],[],618,True,0.81,1.0,663,kaden-channel791,
,1753,[663],[],1465,True,0.81,1.0,663,kaden-channel587,
,2512,[663],[],1753,True,0.81,1.0,663,kaden-channel750,
,1330,[663],[],1753,True,0.81,1.0,663,kaden-channel122,
,1850,[663],[],1753,True,0.81,1.0,663,kaden-channel192,
,1387,[663],[],1753,True,0.81,1.0,663,kaden-channel783,
,874,[488],[2324],635,True,0.81,1.0,488,kaden-channel714,
,2324,[874],[],975,True,0.81,1.0,874,kaden-channel738,
,907,[488],"[1605, 2080, 2159, 2278, 2397, 1887, 1477, 1510]",635,True,0.81,1.0,488,kaden-channel63,
,1605,[907],[],907,True,0.81,1.0,907,kaden-channel702,
,2080,[907],[],1605,True,0.81,1.0,907,kaden-channel367,
,2159,[907],[],2080,True,0.81,1.0,907,kaden-channel231,
,2278,[907],[],1605,True,0.81,1.0,907,kaden-channel793,
,2397,[907],[],2080,True,0.81,1.0,907,kaden-channel290,
,1887,[907],[],2159,True,0.81,1.0,907,kaden-channel686,
,1477,[907],[],2159,True,0.81,1.0,907,kaden-channel831,
,1510,[907],[],2397,True,0.81,1.0,907,kaden-channel4,
,913,[488],"[1458, 1752, 2557]",618,True,0.81,1.0,488,kaden-channel818,
,1458,[913],[],635,True,0.81,1.0,913,kaden-channel816,
,1752,[913],[],1458,True,0.81,1.0,913,kaden-channel799,
,2557,[913],[],1752,True,0.81,1.0,913,kaden-channel129,
,948,[488],"[1230, 1927, 2553]",635,True,0.81,1.0,488,kaden-channel143,
,1230,[948],[],913,True,0.81,1.0,948,kaden-channel813,
,1927,[948],[],1230,True,0.81,1.0,948,kaden-channel187,
,2553,[948],[],1927,True,0.81,1.0,948,kaden-channel804,
,975,[488],"[1154, 2526]",913,True,0.81,1.0,488,kaden-channel850,
,1154,[975],[],635,True,0.81,1.0,975,kaden-channel848,
,2526,[975],[],1154,True,0.81,1.0,975,kaden-channel55,
,697,[0],"[804, 806, 859, 968, 1210, 1337, 1479, 1589, 1643, 1731]",488,True,0.81,1.0,0,kaden-channel795,
,804,[697],"[2170, 2612]",697,True,0.81,1.0,697,kaden-channel208,
,2170,[804],[],1643,True,0.81,1.0,804,kaden-channel214,
,2612,[804],[],2170,True,0.81,1.0,804,kaden-channel56,
,806,[697],[2225],804,True,0.81,1.0,697,kaden-channel760,
,2225,[806],[],1643,True,0.81,1.0,806,kaden-channel853,
,859,[697],"[2168, 2529, 2560]",804,True,0.81,1.0,697,kaden-channel797,
,2168,[859],[],1643,True,0.81,1.0,859,kaden-channel820,
,2529,[859],[],2168,True,0.81,1.0,859,kaden-channel836,
,2560,[859],[],2529,True,0.81,1.0,859,kaden-channel181,
,968,[697],[2086],804,True,0.81,1.0,697,kaden-channel789,
,2086,[968],[],804,True,0.81,1.0,968,kaden-channel172,
,1210,[697],[],968,True,0.81,1.0,697,kaden-channel846,
,1337,[697],[],1210,True,0.7290000000000001,1.0,697,sports-watch145,
,1479,[697],"[2210, 2414]",1210,True,0.81,1.0,697,kaden-channel739,
,2210,[1479],[],804,True,0.81,1.0,1479,kaden-channel696,
,2414,[1479],[],2210,True,0.81,1.0,1479,kaden-channel785,
,1589,[697],[],1337,True,0.81,1.0,697,sports-watch65,
,1643,[697],[1961],859,True,0.81,1.0,697,kaden-channel691,
,1961,[1643],[],804,True,0.81,1.0,1643,kaden-channel580,
,1731,[697],"[1783, 2087, 2143, 2581]",806,True,0.81,1.0,697,kaden-channel839,
,1783,[1731],[],1643,True,0.81,1.0,1731,kaden-channel745,
,2087,[1731],[],1783,True,0.81,1.0,1731,kaden-channel321,
,2143,[1731],[],2087,True,0.81,1.0,1731,kaden-channel706,
,2581,[1731],[],2143,True,0.81,1.0,1731,kaden-channel20,
,783,[0],"[805, 862, 869, 881, 890, 961, 969, 988, 997, 1074]",697,True,0.81,1.0,0,movie-enter469,
,805,[783],"[1089, 1347, 1419, 1440, 1482, 2018, 2141, 2230, 2280, 1969]",783,True,0.81,1.0,783,movie-enter374,
,1089,[805],[],805,True,0.81,1.0,805,movie-enter572,
,1347,[805],[],1089,True,0.81,1.0,805,movie-enter720,
,1419,[805],[],1089,True,0.81,1.0,805,movie-enter594,
,1440,[805],[],1089,True,0.81,1.0,805,sports-watch149,
,1482,[805],[],1419,True,0.81,1.0,805,movie-enter212,
,2018,[805],[],1440,True,0.81,1.0,805,sports-watch864,
,2141,[805],[],1440,True,0.81,1.0,805,sports-watch76,
,2230,[805],[],1419,True,0.81,1.0,805,sports-watch799,
,2280,[805],[],1347,True,0.81,1.0,805,movie-enter310,
,1969,[805],[],1347,True,0.81,1.0,805,movie-enter464,
,862,[783],"[1310, 1431, 1647, 1691, 1830, 1837, 1915, 2480, 1918, 150]",805,True,0.81,1.0,783,movie-enter178,
,1310,[862],[],988,True,0.81,1.0,862,sports-watch565,
,1431,[862],[265],1310,True,0.81,1.0,862,kaden-channel713,
,265,[1431],[],1915,True,0.81,1.0,1431,sports-watch337,
,1647,[862],[],1310,True,0.81,1.0,862,sports-watch631,
,1691,[862],[],1647,True,0.81,1.0,862,movie-enter491,
,1830,[862],[],1310,True,0.81,1.0,862,kaden-channel341,
,1837,[862],[],1310,True,0.81,1.0,862,movie-enter556,
,1915,[862],[1141],1647,True,0.81,1.0,862,movie-enter415,
,1141,[1915],[],1310,True,0.81,1.0,1915,sports-watch51,
,2480,[862],[],1691,True,0.81,1.0,862,movie-enter287,
,1918,[862],[],1691,True,0.81,1.0,862,movie-enter632,
,150,[862],[],2480,True,0.81,1.0,862,movie-enter748,
,869,[783],"[1433, 1448, 1459, 1780, 2188, 2331, 2464, 2550, 2501, 1724]",862,True,0.81,1.0,783,sports-watch590,
,1433,[869],[],988,True,0.81,1.0,869,kaden-channel698,
,1448,[869],[],1433,True,0.81,1.0,869,sports-watch274,
,1459,[869],[],1448,True,0.81,1.0,869,kaden-channel614,
,1780,[869],[],1448,True,0.81,1.0,869,sports-watch63,
,2188,[869],[],1448,True,0.81,1.0,869,movie-enter73,
,2331,[869],[],2188,True,0.81,1.0,869,movie-enter576,
,2464,[869],[],2188,True,0.81,1.0,869,movie-enter227,
,2550,[869],[],2331,True,0.81,1.0,869,kaden-channel439,
,2501,[869],[],2331,True,0.81,1.0,869,sports-watch819,
,1724,[869],[],2331,True,0.81,1.0,869,movie-enter62,
,881,[783],"[1104, 2440, 1263]",805,True,0.81,1.0,783,movie-enter15,
,1104,[881],[],988,True,0.81,1.0,881,sports-watch397,
,2440,[881],[],1104,True,0.81,1.0,881,sports-watch320,
,1263,[881],[],2440,True,0.81,1.0,881,kaden-channel776,
,890,[783],"[1077, 1129, 1373, 1437, 1547, 1920, 2037, 2602, 2625, 2543]",805,True,0.81,1.0,783,movie-enter633,
,1077,[890],[],1074,True,0.81,1.0,890,sports-watch793,
,1129,[890],[],1077,True,0.81,1.0,890,movie-enter132,
,1373,[890],[],1129,True,0.81,1.0,890,movie-enter309,
,1437,[890],[],1373,True,0.81,1.0,890,kaden-channel414,
,1547,[890],[],1437,True,0.81,1.0,890,sports-watch688,
,1920,[890],[],1373,True,0.81,1.0,890,sports-watch454,
,2037,[890],[],1373,True,0.81,1.0,890,movie-enter713,
,2602,[890],[],1373,True,0.81,1.0,890,sports-watch813,
,2625,[890],[],1373,True,0.81,1.0,890,sports-watch357,
,2543,[890],[],2625,True,0.81,1.0,890,sports-watch468,
,961,[783],"[1561, 1818, 1844, 2070, 2072, 2090, 2091, 2250, 2437, 2452]",869,True,0.81,1.0,783,sports-watch628,
,1561,[961],[],890,True,0.81,1.0,961,kaden-channel346,
,1818,[961],[2542],1561,True,0.81,1.0,961,movie-enter58,
,2542,[1818],[],2072,True,0.81,1.0,1818,sports-watch531,
,1844,[961],[],1818,True,0.81,1.0,961,movie-enter456,
,2070,[961],[],1844,True,0.81,1.0,961,movie-enter473,
,2072,[961],[],1844,True,0.81,1.0,961,movie-enter707,
,2090,[961],[],1844,True,0.81,1.0,961,movie-enter481,
,2091,[961],[],1561,True,0.7290000000000001,1.0,961,kaden-channel725,
,2250,[961],[1862],1818,True,0.81,1.0,961,movie-enter635,
,1862,[2250],[],1844,True,0.81,1.0,2250,movie-enter595,
,2437,[961],[],2250,True,0.81,1.0,961,movie-enter847,
,2452,[961],[1583],2250,True,0.81,1.0,961,movie-enter344,
,1583,[2452],[],2250,True,0.7290000000000001,1.5,2452,movie-enter835,
,969,[783],"[1118, 1140, 1223, 1320, 1890, 2082, 2130, 2193, 1449, 1975]",869,True,0.81,1.0,783,movie-enter457,
,1118,[969],[],988,True,0.81,1.0,969,sports-watch195,
,1140,[969],[],1118,True,0.7290000000000001,1.0,969,kaden-channel695,
,1223,[969],[],1118,True,0.81,1.0,969,movie-enter352,
,1320,[969],[2108],1223,True,0.81,1.0,969,movie-enter460,
,2108,[1320],[],2130,True,0.81,1.0,1320,sports-watch338,
,1890,[969],[],1223,True,0.81,1.0,969,kaden-channel607,
,2082,[969],[],1890,True,0.81,1.0,969,kaden-channel186,
,2130,[969],[],1223,True,0.81,1.0,969,movie-enter157,
,2193,[969],[],2130,True,0.81,1.0,969,movie-enter758,
,1449,[969],[],2130,True,0.81,1.0,969,movie-enter364,
,1975,[969],[],1449,True,0.81,1.0,969,movie-enter466,
,988,[783],"[1241, 1523, 1642, 1886, 2254, 2486, 2342, 2422]",805,True,0.81,1.0,783,sports-watch217,
,1241,[988],[],1074,True,0.81,1.0,988,movie-enter765,
,1523,[988],[],1241,True,0.81,1.0,988,movie-enter462,
,1642,[988],[],1523,True,0.81,1.0,988,sports-watch892,
,1886,[988],[],1523,True,0.81,1.0,988,sports-watch154,
,2254,[988],[],1886,True,0.81,1.0,988,sports-watch271,
,2486,[988],[],1523,True,0.81,1.0,988,movie-enter827,
,2342,[988],[],1886,True,0.81,1.0,988,sports-watch392,
,2422,[988],[],2486,True,0.81,1.0,988,movie-enter640,
,997,[783],"[1119, 1202, 1335, 1450, 1701, 1990, 2019, 2039, 2075, 2153]",969,True,0.81,1.0,783,movie-enter471,
,1119,[997],[],988,True,0.81,1.0,997,sports-watch807,
,1202,[997],[2194],1119,True,0.81,1.0,997,movie-enter468,
,2194,[1202],[],1990,True,0.81,1.0,1202,movie-enter354,
,1335,[997],[],1202,True,0.81,1.0,997,kaden-channel383,
,1450,[997],[2450],1202,True,0.81,1.0,997,kaden-channel612,
,2450,[1450],[],1990,True,0.81,1.0,1450,movie-enter216,
,1701,[997],[],1450,True,0.81,1.0,997,sports-watch530,
,1990,[997],[],1701,True,0.81,1.0,997,movie-enter268,
,2019,[997],[],1990,True,0.81,1.0,997,movie-enter775,
,2039,[997],[],1119,True,0.7290000000000001,1.0,997,kaden-channel752,
,2075,[997],[321],1990,True,0.81,1.0,997,movie-enter785,
,321,[2075],[],1990,True,0.81,1.0,2075,movie-enter547,
,2153,[997],[2275],1450,True,0.81,1.0,997,sports-watch557,
,2275,[2153],[],2075,True,0.81,1.0,2153,sports-watch166,
,1074,[783],"[1350, 1599, 1977, 2471, 1770, 1965, 2102, 578]",862,True,0.81,1.0,783,movie-enter516,
,1350,[1074],[],988,True,0.81,1.0,1074,sports-watch201,
,1599,[1074],[],1350,True,0.81,1.0,1074,movie-enter597,
,1977,[1074],[],1350,True,0.81,1.0,1074,movie-enter608,
,2471,[1074],[],1599,True,0.81,1.0,1074,kaden-channel353,
,1770,[1074],[],1350,True,0.81,1.0,1074,movie-enter2,
,1965,[1074],[],1977,True,0.81,1.0,1074,movie-enter472,
,2102,[1074],[],1770,True,0.81,1.0,1074,movie-enter105,
,578,[1074],[],1599,True,0.81,1.0,1074,movie-enter470,
,824,[0],"[873, 941, 1043, 1100, 1427, 1434, 1498, 1640, 1679, 1757]",1,True,0.81,1.0,0,sports-watch586,
,873,[824],[],824,True,0.81,1.0,824,sports-watch528,
,941,[824],[],873,True,0.81,1.0,824,sports-watch703,
,1043,[824],[1772],941,True,0.81,1.0,824,sports-watch693,
,1772,[1043],[],1434,True,0.81,1.0,1043,sports-watch71,
,1100,[824],"[2323, 1863, 2451]",1043,True,0.81,1.0,824,sports-watch707,
,2323,[1100],[],1434,True,0.81,1.0,1100,sports-watch728,
,1863,[1100],[],2323,True,0.81,1.0,1100,sports-watch731,
,2451,[1100],[],1863,True,0.81,1.0,1100,sports-watch652,
,1427,[824],[1775],1100,True,0.81,1.0,824,sports-watch883,
,1775,[1427],[],1640,True,0.81,1.0,1427,sports-watch588,
,1434,[824],[2598],1043,True,0.81,1.0,824,sports-watch405,
,2598,[1434],[],1434,True,0.81,1.0,1434,sports-watch832,
,1498,[824],"[2176, 2465, 2626, 2630]",1434,True,0.81,1.0,824,sports-watch818,
,2176,[1498],[],1640,True,0.81,1.0,1498,sports-watch582,
,2465,[1498],[],2176,True,0.81,1.0,1498,sports-watch720,
,2626,[1498],[],2465,True,0.81,1.0,1498,sports-watch280,
,2630,[1498],[],2176,True,0.81,1.0,1498,sports-watch669,
,1640,[824],[],941,True,0.81,1.0,824,sports-watch584,
,1679,[824],[],941,True,0.81,1.0,824,sports-watch664,
,1757,[824],[2372],1640,True,0.81,1.0,824,sports-watch366,
,2372,[1757],[],1498,True,0.81,1.0,1757,sports-watch640,
,
